week,channel,age_group,weekly_budget_total_inr,seasonality_base,seasonality_factor_channel,spend_inr,impressions,clicks,cpc_inr,ctr,conversion_rate,conversions,avg_order_value_inr,revenue_inr,cpm_inr,roi
31,Google Search Ads,55+,183101.85,1.0379,1.0057,6645.72,7980,237,27.96,0.0298,0.0488,10,1041.01,10410.11,832.73,0.5664
31,Instagram Ads,18-34,183101.85,1.0379,1.0114,23835.37,38128,2497,9.55,0.0655,0.0355,45,822.33,37004.74,625.14,0.5525
31,Instagram Ads,35-54,183101.85,1.0379,1.0114,7756.87,14333,915,8.47,0.0639,0.0221,15,864.24,12963.56,541.19,0.6712
31,Instagram Ads,55+,183101.85,1.0379,1.0114,2619.25,4578,285,9.17,0.0624,0.0195,5,891.84,4459.18,572.1,0.7025
31,Facebook Ads,18-34,183101.85,1.0379,1.0095,8155.94,12524,394,20.7,0.0315,0.0168,4,894.49,3577.97,651.18,-0.5613
31,Facebook Ads,35-54,183101.85,1.0379,1.0095,14386.89,24400,695,20.67,0.0285,0.0299,16,876.8,14028.84,589.61,-0.0249
31,Facebook Ads,55+,183101.85,1.0379,1.0095,9082.56,13234,404,22.45,0.0306,0.0376,4,821.37,3285.5,686.28,-0.6383
31,YouTube Ads,18-34,183101.85,1.0379,1.0114,20198.98,207729,2381,8.48,0.0115,0.025,28,882.14,24699.88,97.24,0.2228
31,YouTube Ads,35-54,183101.85,1.0379,1.0114,8689.03,89350,1008,8.61,0.0113,0.0311,21,996.6,20928.7,97.25,1.4086
31,YouTube Ads,55+,183101.85,1.0379,1.0114,2522.61,26834,296,8.51,0.011,0.0165,7,1087.73,7614.14,94.01,2.0184
31,Influencer Marketing,18-34,183101.85,1.0379,1.0133,19169.03,17319,747,25.63,0.0432,0.0675,29,1268.44,36784.79,1106.81,0.919
31,Influencer Marketing,35-54,183101.85,1.0379,1.0133,5610.19,4822,206,27.21,0.0427,0.0417,5,1088.76,5443.79,1163.34,-0.0297
31,Influencer Marketing,55+,183101.85,1.0379,1.0133,1944.1,1793,70,27.69,0.0392,0.0373,2,1368.96,2737.91,1084.26,0.4083
31,Email,18-34,183101.85,1.0379,1.0076,3424.71,8177,682,5.01,0.0835,0.0453,19,753.57,14317.84,418.8,3.1808
31,Email,35-54,183101.85,1.0379,1.0076,6630.44,16929,1311,5.06,0.0775,0.0546,50,858.45,42922.6,391.64,5.4736
31,Email,55+,183101.85,1.0379,1.0076,5507.59,12254,1013,5.43,0.0827,0.0861,64,808.29,51730.51,449.42,8.3926
31,Display Ads,18-34,183101.85,1.0379,1.0114,6419.13,106729,660,9.71,0.0062,0.0089,4,806.1,3224.38,60.14,-0.4977
31,Display Ads,35-54,183101.85,1.0379,1.0114,5914.64,100399,603,9.8,0.006,0.0074,0,894.27,0.0,58.91,-1.0
31,Display Ads,55+,183101.85,1.0379,1.0114,3192.14,54847,328,9.72,0.006,0.0033,1,945.57,945.57,58.2,-0.7038
32,Google Search Ads,18-34,210527.02,1.0183,1.0027,17549.83,17258,569,30.84,0.033,0.0532,22,797.27,17539.88,1016.86,-0.0006
32,Google Search Ads,35-54,210527.02,1.0183,1.0027,20328.24,18176,627,32.41,0.0345,0.0629,20,1159.59,23191.82,1118.41,0.1409
32,Google Search Ads,55+,210527.02,1.0183,1.0027,10017.44,8678,300,33.28,0.0347,0.0619,14,1095.4,15335.58,1154.25,0.5309
32,Instagram Ads,18-34,210527.02,1.0183,1.0055,19347.53,15127,772,25.05,0.051,0.0391,16,766.79,12268.58,1279.0,-0.3659
32,Instagram Ads,35-54,210527.02,1.0183,1.0055,8015.7,6249,294,27.19,0.0472,0.0314,4,1073.51,4294.02,1282.6,-0.4643
32,Instagram Ads,55+,210527.02,1.0183,1.0055,2910.59,2317,118,24.56,0.0511,0.0117,1,855.62,855.62,1255.95,-0.706
32,Facebook Ads,18-34,210527.02,1.0183,1.0046,8395.1,20110,655,12.8,0.0326,0.0155,5,1015.45,5077.24,417.44,-0.3952
32,Facebook Ads,35-54,210527.02,1.0183,1.0046,16066.4,36354,1154,13.92,0.0318,0.0162,10,838.43,8384.33,441.94,-0.4781
32,Facebook Ads,55+,210527.02,1.0183,1.0046,10451.96,23705,828,12.62,0.0349,0.0203,9,847.69,7629.23,440.9,-0.2701
32,YouTube Ads,18-34,210527.02,1.0183,1.0055,22189.67,158333,2229,9.95,0.0141,0.0223,31,938.74,29101.08,140.15,0.3115
32,YouTube Ads,35-54,210527.02,1.0183,1.0055,9035.88,49858,832,10.86,0.0167,0.0124,7,855.48,5988.38,181.23,-0.3373
32,YouTube Ads,55+,210527.02,1.0183,1.0055,3290.91,18365,311,10.58,0.0169,0.0152,3,1008.75,3026.25,179.19,-0.0804
32,Influencer Marketing,18-34,210527.02,1.0183,1.0064,17823.69,9193,509,34.99,0.0554,0.1004,24,1379.84,33116.18,1938.71,0.858
32,Influencer Marketing,35-54,210527.02,1.0183,1.0064,4206.47,2177,120,34.91,0.0553,0.031,2,1307.37,2614.74,1932.05,-0.3784
32,Influencer Marketing,55+,210527.02,1.0183,1.0064,1880.9,1002,56,33.45,0.0561,0.0429,0,1312.63,0.0,1875.79,-1.0
32,Email,18-34,210527.02,1.0183,1.0037,3181.18,8247,659,4.82,0.08,0.0234,5,862.68,4313.38,385.73,0.3559
32,Email,35-54,210527.02,1.0183,1.0037,5195.64,15168,1122,4.63,0.074,0.0646,33,877.6,28960.74,342.53,4.5741
32,Email,55+,210527.02,1.0183,1.0037,4315.48,10976,931,4.63,0.0848,0.061,39,1011.78,39459.56,393.14,8.1437
32,Display Ads,18-34,210527.02,1.0183,1.0055,12732.24,182321,1606,7.93,0.0088,0.0063,6,784.17,4705.04,69.83,-0.6305
32,Display Ads,35-54,210527.02,1.0183,1.0055,8355.57,131616,1062,7.87,0.0081,0.0061,3,833.18,2499.54,63.48,-0.7009
32,Display Ads,55+,210527.02,1.0183,1.0055,5236.6,76500,683,7.66,0.0089,0.0079,3,901.25,2703.75,68.45,-0.4837
33,Google Search Ads,18-34,206378.95,0.852,0.9778,16236.15,28652,743,21.83,0.026,0.0434,19,984.61,18707.57,566.65,0.1522
33,Google Search Ads,35-54,206378.95,0.852,0.9778,12887.47,23278,577,22.32,0.0248,0.055,17,1128.0,19176.07,553.62,0.488
33,Google Search Ads,55+,206378.95,0.852,0.9778,8808.55,13855,387,22.72,0.028,0.0568,10,1078.17,10781.75,635.76,0.224
33,Instagram Ads,18-34,206378.95,0.852,0.9556,24772.56,41012,1536,16.12,0.0375,0.0338,29,755.0,21895.11,604.02,-0.1162
33,Instagram Ads,35-54,206378.95,0.852,0.9556,7223.51,10031,392,18.4,0.0391,0.0111,1,884.74,884.74,720.1,-0.8775
33,Instagram Ads,55+,206378.95,0.852,0.9556,2385.31,3648,140,17.03,0.0384,0.0239,4,970.0,3879.99,653.71,0.6266
33,Facebook Ads,18-34,206378.95,0.852,0.963,8278.08,16935,568,14.55,0.0336,0.012,4,744.65,2978.61,488.81,-0.6402
33,Facebook Ads,35-54,206378.95,0.852,0.963,14443.42,29217,999,14.45,0.0342,0.0148,7,807.95,5655.66,494.33,-0.6084
33,Facebook Ads,55+,206378.95,0.852,0.963,12564.77,25048,849,14.8,0.0339,0.0207,8,809.32,6474.6,501.62,-0.4847
33,YouTube Ads,18-34,206378.95,0.852,0.9556,14998.15,91437,1134,13.21,0.0124,0.0251,19,750.55,14260.36,164.03,-0.0492
33,YouTube Ads,35-54,206378.95,0.852,0.9556,6625.62,43653,517,12.81,0.0118,0.0204,6,1018.23,6109.38,151.78,-0.0779
33,YouTube Ads,55+,206378.95,0.852,0.9556,2264.93,15785,175,12.89,0.0111,0.0106,0,1084.92,0.0,143.48,-1.0
33,Influencer Marketing,18-34,206378.95,0.852,0.9482,13501.4,8569,445,30.29,0.052,0.0776,14,1223.16,17124.18,1575.59,0.2683
33,Influencer Marketing,35-54,206378.95,0.852,0.9482,3732.53,2828,133,27.92,0.0473,0.0531,6,1211.38,7268.27,1319.79,0.9473
33,Influencer Marketing,55+,206378.95,0.852,0.9482,1511.29,1121,54,27.87,0.0483,0.0543,0,1330.68,0.0,1347.17,-1.0
33,Email,18-34,206378.95,0.852,0.9704,6833.37,12146,1146,5.96,0.0944,0.0382,18,690.19,12423.4,562.56,0.818
33,Email,35-54,206378.95,0.852,0.9704,10372.69,20131,1838,5.64,0.0913,0.0431,39,684.27,26686.68,515.24,1.5728
33,Email,55+,206378.95,0.852,0.9704,9942.71,16987,1742,5.71,0.1026,0.0443,44,703.03,30933.26,585.3,2.1111
33,Display Ads,18-34,206378.95,0.852,0.9556,11952.14,137356,1352,8.84,0.0098,0.0075,4,707.88,2831.52,87.02,-0.7631
33,Display Ads,35-54,206378.95,0.852,0.9556,10983.81,142813,1250,8.78,0.0088,0.009,1,689.05,689.05,76.91,-0.9373
33,Display Ads,55+,206378.95,0.852,0.9556,6060.45,70294,669,9.06,0.0095,0.0071,1,769.0,769.0,86.22,-0.8731
34,Google Search Ads,18-34,197663.38,0.9967,0.9995,13761.47,30655,466,29.53,0.0152,0.0554,17,943.37,16037.32,448.91,0.1654
34,Google Search Ads,35-54,197663.38,0.9967,0.9995,14362.42,29367,450,31.87,0.0153,0.0521,13,1151.16,14965.13,489.05,0.042
34,Google Search Ads,55+,197663.38,0.9967,0.9995,9969.73,22818,308,32.29,0.0135,0.0501,13,1170.5,15216.52,436.92,0.5263
34,Instagram Ads,18-34,197663.38,0.9967,0.999,47645.24,59207,2780,17.13,0.047,0.031,37,799.97,29598.9,804.72,-0.3788
34,Instagram Ads,35-54,197663.38,0.9967,0.999,14560.76,18520,856,16.99,0.0463,0.0315,15,851.17,12767.58,786.21,-0.1232
34,Instagram Ads,55+,197663.38,0.9967,0.999,5139.11,5936,294,17.42,0.0497,0.017,4,961.65,3846.59,865.73,-0.2515
34,Facebook Ads,18-34,197663.38,0.9967,0.9992,5346.7,13569,481,11.09,0.0355,0.0068,3,826.4,2479.21,394.04,-0.5363
34,Facebook Ads,35-54,197663.38,0.9967,0.9992,9794.46,25958,906,10.8,0.0349,0.0245,14,818.55,11459.72,377.31,0.17
34,Facebook Ads,55+,197663.38,0.9967,0.9992,6020.92,14871,491,12.26,0.033,0.0152,8,1032.47,8259.76,404.86,0.3718
34,YouTube Ads,18-34,197663.38,0.9967,0.999,15664.31,126815,1182,13.24,0.0093,0.0257,15,877.31,13159.66,123.52,-0.1599
34,YouTube Ads,35-54,197663.38,0.9967,0.999,7446.78,60647,609,12.21,0.0101,0.014,2,1156.57,2313.13,122.79,-0.6894
34,YouTube Ads,55+,197663.38,0.9967,0.999,2432.83,18749,182,13.35,0.0097,0.0103,3,1060.41,3181.23,129.75,0.3076
34,Influencer Marketing,18-34,197663.38,0.9967,0.9988,15574.47,15479,574,27.09,0.0371,0.0923,39,1144.87,44649.83,1006.15,1.8669
34,Influencer Marketing,35-54,197663.38,0.9967,0.9988,4140.69,4451,163,25.4,0.0366,0.0436,8,1178.29,9426.32,930.24,1.2765
34,Influencer Marketing,55+,197663.38,0.9967,0.9988,1741.87,1814,70,24.7,0.0389,0.0555,2,1564.51,3129.03,959.81,0.7964
34,Email,18-34,197663.38,0.9967,0.9993,2723.65,5443,566,4.81,0.104,0.0389,15,673.85,10107.7,500.31,2.7111
34,Email,35-54,197663.38,0.9967,0.9993,5490.64,10366,1043,5.26,0.1006,0.0515,38,750.65,28524.52,529.64,4.1951
34,Email,55+,197663.38,0.9967,0.9993,4900.69,9492,1029,4.76,0.1084,0.0429,29,789.93,22908.04,516.26,3.6745
34,Display Ads,18-34,197663.38,0.9967,0.999,5202.67,50162,374,13.91,0.0075,0.0106,4,834.18,3336.73,103.72,-0.3587
34,Display Ads,35-54,197663.38,0.9967,0.999,3720.0,41151,285,13.05,0.0069,0.0106,4,902.63,3610.51,90.4,-0.0294
34,Display Ads,55+,197663.38,0.9967,0.999,2023.98,21537,150,13.49,0.007,0.0074,1,1013.89,1013.89,93.97,-0.4991
35,Google Search Ads,18-34,193528.69,0.9757,0.9964,18276.77,19874,578,31.59,0.0291,0.0651,20,882.3,17646.0,919.63,-0.0345
35,Google Search Ads,35-54,193528.69,0.9757,0.9964,15705.77,16040,529,29.68,0.033,0.0562,13,1179.08,15328.1,979.13,-0.024
35,Google Search Ads,55+,193528.69,0.9757,0.9964,10186.54,9336,338,30.13,0.0362,0.0581,4,997.89,3991.58,1091.0,-0.6082
35,Instagram Ads,18-34,193528.69,0.9757,0.9927,36164.82,52658,1907,18.96,0.0362,0.0457,51,778.94,39725.85,686.78,0.0985
35,Instagram Ads,35-54,193528.69,0.9757,0.9927,12144.39,19775,645,18.82,0.0326,0.0294,9,866.97,7802.77,614.12,-0.3575
35,Instagram Ads,55+,193528.69,0.9757,0.9927,4242.4,6332,217,19.47,0.0344,0.0199,6,982.71,5896.28,669.97,0.3898
35,Facebook Ads,18-34,193528.69,0.9757,0.9939,4399.04,11179,337,13.05,0.0302,0.0308,10,793.96,7939.64,393.5,0.8049
35,Facebook Ads,35-54,193528.69,0.9757,0.9939,9676.9,26285,767,12.6,0.0292,0.0407,13,874.01,11362.07,368.14,0.1741
35,Facebook Ads,55+,193528.69,0.9757,0.9939,6538.66,17294,531,12.31,0.0307,0.0281,12,844.08,10128.95,378.08,0.5491
35,YouTube Ads,18-34,193528.69,0.9757,0.9927,14879.71,145086,1235,12.05,0.0085,0.031,11,1147.38,12621.15,102.56,-0.1518
35,YouTube Ads,35-54,193528.69,0.9757,0.9927,9066.9,85484,779,11.63,0.0091,0.0247,8,924.15,7393.24,106.06,-0.1846
35,YouTube Ads,55+,193528.69,0.9757,0.9927,2832.88,33684,280,10.11,0.0083,0.0204,2,1036.4,2072.8,84.1,-0.2683
35,Influencer Marketing,18-34,193528.69,0.9757,0.9915,10796.06,5084,242,44.53,0.0477,0.1025,22,1147.09,25236.01,2123.29,1.3375
35,Influencer Marketing,35-54,193528.69,0.9757,0.9915,3211.65,1544,73,43.61,0.0477,0.0854,5,1202.78,6013.88,2078.82,0.8725
35,Influencer Marketing,55+,193528.69,0.9757,0.9915,1067.79,530,24,43.53,0.0462,0.0584,2,1265.44,2530.89,2010.99,1.3702
35,Email,18-34,193528.69,0.9757,0.9951,6157.93,20067,1305,4.72,0.0651,0.0283,14,739.15,10348.1,306.86,0.6805
35,Email,35-54,193528.69,0.9757,0.9951,8909.25,26958,1773,5.02,0.0658,0.0508,54,773.94,41792.54,330.48,3.6909
35,Email,55+,193528.69,0.9757,0.9951,6897.78,21499,1329,5.19,0.0618,0.0774,59,958.17,56532.17,320.84,7.1957
35,Display Ads,18-34,193528.69,0.9757,0.9927,5839.17,80960,653,8.93,0.0081,0.0059,2,861.0,1721.99,72.12,-0.7051
35,Display Ads,35-54,193528.69,0.9757,0.9927,4296.5,67807,511,8.4,0.0075,0.0096,3,857.83,2573.5,63.36,-0.401
35,Display Ads,55+,193528.69,0.9757,0.9927,2237.77,32894,234,9.56,0.0071,0.0105,0,928.11,0.0,68.03,-1.0
36,Google Search Ads,18-34,203263.66,1.0008,1.0001,16921.02,19137,709,23.84,0.0371,0.0588,31,970.42,30082.91,884.18,0.7778
36,Google Search Ads,35-54,203263.66,1.0008,1.0001,13859.83,12577,452,30.61,0.036,0.0727,21,1000.23,21004.79,1101.96,0.5155
36,Google Search Ads,55+,203263.66,1.0008,1.0001,9257.51,8837,368,25.1,0.0417,0.0515,15,1090.89,16363.38,1047.56,0.7676
36,Instagram Ads,18-34,203263.66,1.0008,1.0002,23257.54,21383,1049,22.16,0.0491,0.0601,27,834.79,22539.31,1087.64,-0.0309
36,Instagram Ads,35-54,203263.66,1.0008,1.0002,8467.83,7602,367,23.05,0.0483,0.0474,5,993.95,4969.77,1113.85,-0.4131
36,Instagram Ads,55+,203263.66,1.0008,1.0002,3486.1,2926,140,24.78,0.0481,0.0223,1,927.4,927.4,1191.15,-0.734
36,Facebook Ads,18-34,203263.66,1.0008,1.0002,5916.83,17326,499,11.84,0.0288,0.0246,8,780.52,6244.14,341.49,0.0553
36,Facebook Ads,35-54,203263.66,1.0008,1.0002,9685.75,25781,774,12.5,0.0301,0.0374,13,829.65,10785.43,375.68,0.1135
36,Facebook Ads,55+,203263.66,1.0008,1.0002,7044.32,18535,589,11.95,0.0318,0.0337,10,809.36,8093.59,380.04,0.149
36,YouTube Ads,18-34,203263.66,1.0008,1.0002,22877.49,194910,2438,9.38,0.0125,0.0453,58,813.14,47161.85,117.37,1.0615
36,YouTube Ads,35-54,203263.66,1.0008,1.0002,12320.08,115454,1287,9.57,0.0112,0.0189,8,967.7,7741.59,106.71,-0.3716
36,YouTube Ads,55+,203263.66,1.0008,1.0002,3568.23,32194,390,9.13,0.0121,0.0236,5,934.67,4673.34,110.83,0.3097
36,Influencer Marketing,18-34,203263.66,1.0008,1.0003,13377.27,8895,431,30.97,0.0486,0.0788,16,1282.07,20513.11,1503.89,0.5334
36,Influencer Marketing,35-54,203263.66,1.0008,1.0003,3553.67,2408,104,33.85,0.0436,0.08,1,1164.47,1164.47,1475.71,-0.6723
36,Influencer Marketing,55+,203263.66,1.0008,1.0003,1163.92,735,34,33.57,0.0472,0.0456,4,1128.18,4512.71,1582.73,2.8772
36,Email,18-34,203263.66,1.0008,1.0002,7609.64,18412,1160,6.55,0.0631,0.042,40,760.29,30411.55,413.28,2.9965
36,Email,35-54,203263.66,1.0008,1.0002,12339.78,29244,1911,6.46,0.0654,0.049,50,816.75,40837.39,421.95,2.3094
36,Email,55+,203263.66,1.0008,1.0002,10667.79,28264,1758,6.06,0.0622,0.0617,49,896.44,43925.77,377.43,3.1176
36,Display Ads,18-34,203263.66,1.0008,1.0002,8291.27,118592,801,10.34,0.0068,0.0074,3,865.0,2594.99,69.91,-0.687
36,Display Ads,35-54,203263.66,1.0008,1.0002,5979.78,76615,536,11.15,0.007,0.0059,2,803.0,1605.99,78.05,-0.7314
36,Display Ads,55+,203263.66,1.0008,1.0002,3618.01,51026,336,10.74,0.0066,0.0034,1,895.48,895.48,70.91,-0.7525
37,Google Search Ads,18-34,160894.63,1.0074,1.0011,11664.03,14127,456,25.56,0.0323,0.0387,12,882.45,10589.37,825.65,-0.0921
37,Google Search Ads,35-54,160894.63,1.0074,1.0011,9292.74,10968,326,28.43,0.0298,0.0396,4,1040.69,4162.78,847.2,-0.552
37,Google Search Ads,55+,160894.63,1.0074,1.0011,6170.18,7456,252,24.47,0.0338,0.0441,12,1085.68,13028.12,827.5,1.1115
37,Instagram Ads,18-34,160894.63,1.0074,1.0022,29662.82,75671,2374,12.49,0.0314,0.0438,57,808.37,46076.83,391.99,0.5534
37,Instagram Ads,35-54,160894.63,1.0074,1.0022,7102.93,17285,519,13.67,0.03,0.0195,6,940.3,5641.8,410.91,-0.2057
37,Instagram Ads,55+,160894.63,1.0074,1.0022,3783.18,10087,310,12.18,0.0308,0.0069,3,1026.66,3079.98,375.02,-0.1859
37,Facebook Ads,18-34,160894.63,1.0074,1.0019,5918.29,16239,478,12.37,0.0295,0.0241,7,744.38,5210.63,364.43,-0.1196
37,Facebook Ads,35-54,160894.63,1.0074,1.0019,10629.24,29943,807,13.16,0.027,0.0222,7,904.39,6330.71,354.97,-0.4044
37,Facebook Ads,55+,160894.63,1.0074,1.0019,6535.9,19627,526,12.42,0.0268,0.0244,13,647.09,8412.12,333.0,0.2871
37,YouTube Ads,18-34,160894.63,1.0074,1.0022,13469.53,108625,1150,11.71,0.0106,0.0239,11,939.62,10335.83,124.0,-0.2327
37,YouTube Ads,35-54,160894.63,1.0074,1.0022,6239.65,56298,584,10.68,0.0104,0.0198,2,965.59,1931.17,110.83,-0.6905
37,YouTube Ads,55+,160894.63,1.0074,1.0022,2317.97,19636,205,11.27,0.0105,0.0159,0,823.01,0.0,118.04,-1.0
37,Influencer Marketing,18-34,160894.63,1.0074,1.0026,13386.22,8610,465,28.76,0.0541,0.0744,24,1192.22,28613.32,1554.64,1.1375
37,Influencer Marketing,35-54,160894.63,1.0074,1.0026,3659.53,1973,118,30.94,0.06,0.0863,6,1268.89,7613.34,1854.58,1.0804
37,Influencer Marketing,55+,160894.63,1.0074,1.0026,1956.61,1063,63,30.84,0.0596,0.0724,2,1373.0,2746.0,1839.34,0.4034
37,Email,18-34,160894.63,1.0074,1.0015,4725.28,13372,1047,4.51,0.0783,0.0601,40,829.64,33185.79,353.36,6.023
37,Email,35-54,160894.63,1.0074,1.0015,6429.08,16596,1376,4.67,0.0829,0.07,50,906.1,45305.07,387.38,6.0469
37,Email,55+,160894.63,1.0074,1.0015,7626.52,21229,1664,4.58,0.0784,0.039,43,908.35,39059.26,359.25,4.1215
37,Display Ads,18-34,160894.63,1.0074,1.0022,4475.29,59056,461,9.7,0.0078,0.0073,1,755.64,755.64,75.78,-0.8312
37,Display Ads,35-54,160894.63,1.0074,1.0022,4109.08,64144,473,8.67,0.0074,0.0078,3,856.32,2568.96,64.06,-0.3748
37,Display Ads,55+,160894.63,1.0074,1.0022,1740.56,24121,193,8.98,0.008,0.0101,5,782.87,3914.36,72.16,1.2489
38,Google Search Ads,18-34,197437.65,0.999,0.9999,12648.89,14182,539,23.44,0.038,0.0517,18,1114.23,20056.07,891.86,0.5856
38,Google Search Ads,35-54,197437.65,0.999,0.9999,13856.77,16575,537,25.76,0.0324,0.0567,17,1093.96,18597.4,835.96,0.3421
38,Google Search Ads,55+,197437.65,0.999,0.9999,8006.04,8600,302,26.42,0.0352,0.0573,19,1297.47,24651.88,930.83,2.0792
38,Instagram Ads,18-34,197437.65,0.999,0.9997,20273.94,21320,1011,20.05,0.0474,0.0355,9,838.97,7550.7,950.91,-0.6276
38,Instagram Ads,35-54,197437.65,0.999,0.9997,6746.59,6951,340,19.82,0.049,0.0271,6,974.79,5848.76,970.57,-0.1331
38,Instagram Ads,55+,197437.65,0.999,0.9997,2674.01,2695,133,20.04,0.0495,0.0195,0,915.78,0.0,992.07,-1.0
38,Facebook Ads,18-34,197437.65,0.999,0.9998,7142.17,16518,444,16.08,0.0269,0.0206,6,884.35,5306.08,432.38,-0.2571
38,Facebook Ads,35-54,197437.65,0.999,0.9998,11150.25,26442,709,15.71,0.0268,0.0105,5,698.56,3492.82,421.68,-0.6867
38,Facebook Ads,55+,197437.65,0.999,0.9998,9409.63,22173,549,17.12,0.0248,0.0222,8,857.42,6859.35,424.37,-0.271
38,YouTube Ads,18-34,197437.65,0.999,0.9997,27339.54,260276,2449,11.16,0.0094,0.0269,35,877.15,30700.31,105.04,0.1229
38,YouTube Ads,35-54,197437.65,0.999,0.9997,12181.68,93097,951,12.8,0.0102,0.0209,5,1027.12,5135.58,130.85,-0.5784
38,YouTube Ads,55+,197437.65,0.999,0.9997,4923.97,42941,445,11.04,0.0104,0.0209,7,940.13,6580.9,114.67,0.3365
38,Influencer Marketing,18-34,197437.65,0.999,0.9997,17794.66,14346,703,25.31,0.049,0.0456,14,1259.94,17639.2,1240.37,-0.0087
38,Influencer Marketing,35-54,197437.65,0.999,0.9997,5076.83,4829,210,24.09,0.0436,0.0641,10,1166.97,11669.69,1051.27,1.2986
38,Influencer Marketing,55+,197437.65,0.999,0.9997,1666.01,1350,66,25.09,0.0492,0.0313,2,1299.69,2599.37,1234.08,0.5602
38,Email,18-34,197437.65,0.999,0.9998,5411.57,9262,945,5.72,0.1021,0.0594,31,849.58,26336.86,584.26,3.8668
38,Email,35-54,197437.65,0.999,0.9998,7290.97,13057,1339,5.44,0.1026,0.0319,24,693.68,16648.29,558.38,1.2834
38,Email,55+,197437.65,0.999,0.9998,6227.18,11528,1173,5.3,0.1018,0.0583,43,793.04,34100.71,540.18,4.4761
38,Display Ads,18-34,197437.65,0.999,0.9997,8152.49,91590,824,9.89,0.009,0.0072,3,767.47,2302.4,89.01,-0.7176
38,Display Ads,35-54,197437.65,0.999,0.9997,6754.16,72245,672,10.04,0.0093,0.0072,4,1135.74,4542.94,93.49,-0.3274
38,Display Ads,55+,197437.65,0.999,0.9997,2710.3,28608,259,10.44,0.0091,0.0073,0,997.04,0.0,94.74,-1.0
39,Google Search Ads,18-34,191868.47,0.9707,0.9956,22167.92,20223,853,25.97,0.0422,0.0372,22,938.38,20644.46,1096.14,-0.0687
39,Google Search Ads,35-54,191868.47,0.9707,0.9956,18007.5,14249,662,27.18,0.0465,0.0246,7,986.28,6903.94,1263.72,-0.6166
39,Google Search Ads,55+,191868.47,0.9707,0.9956,13806.7,10936,488,28.27,0.0447,0.04,11,1132.66,12459.23,1262.47,-0.0976
39,Instagram Ads,18-34,191868.47,0.9707,0.9912,25546.61,47192,1670,15.29,0.0354,0.0469,36,821.92,29589.18,541.33,0.1582
39,Instagram Ads,35-54,191868.47,0.9707,0.9912,6921.14,14371,515,13.43,0.0359,0.0227,5,978.04,4890.18,481.6,-0.2934
39,Instagram Ads,55+,191868.47,0.9707,0.9912,2739.67,5427,200,13.67,0.0369,0.0192,3,919.13,2757.39,504.79,0.0065
39,Facebook Ads,18-34,191868.47,0.9707,0.9927,5039.72,17996,415,12.13,0.0231,0.0208,1,959.9,959.9,280.05,-0.8095
39,Facebook Ads,35-54,191868.47,0.9707,0.9927,10726.04,33044,880,12.18,0.0267,0.0285,14,813.32,11386.43,324.6,0.0616
39,Facebook Ads,55+,191868.47,0.9707,0.9927,6813.92,23014,557,12.22,0.0242,0.0287,19,872.93,16585.68,296.07,1.4341
39,YouTube Ads,18-34,191868.47,0.9707,0.9912,10486.15,67605,836,12.53,0.0124,0.0171,6,772.64,4635.84,155.11,-0.5579
39,YouTube Ads,35-54,191868.47,0.9707,0.9912,6028.46,41595,507,11.88,0.0122,0.0268,12,1016.39,12196.69,144.93,1.0232
39,YouTube Ads,55+,191868.47,0.9707,0.9912,1828.52,12008,149,12.24,0.0124,0.0195,4,1145.31,4581.23,152.27,1.5054
39,Influencer Marketing,18-34,191868.47,0.9707,0.9898,13537.98,9112,471,28.69,0.0518,0.0925,26,1001.48,26038.5,1485.6,0.9234
39,Influencer Marketing,35-54,191868.47,0.9707,0.9898,3672.77,2587,147,24.91,0.057,0.0477,7,1120.04,7840.25,1419.22,1.1347
39,Influencer Marketing,55+,191868.47,0.9707,0.9898,1538.78,1186,60,25.51,0.0508,0.0403,3,1170.5,3511.49,1296.94,1.282
39,Email,18-34,191868.47,0.9707,0.9941,8326.76,18438,1356,6.14,0.0735,0.0404,27,815.0,22004.93,451.59,1.6427
39,Email,35-54,191868.47,0.9707,0.9941,12364.58,24876,1993,6.2,0.0801,0.0186,20,830.39,16607.77,497.03,0.3432
39,Email,55+,191868.47,0.9707,0.9941,9739.72,18013,1533,6.35,0.0851,0.0585,60,754.0,45240.07,540.68,3.6449
39,Display Ads,18-34,191868.47,0.9707,0.9912,6339.93,82895,634,9.99,0.0077,0.0108,5,912.37,4561.87,76.48,-0.2805
39,Display Ads,35-54,191868.47,0.9707,0.9912,4020.61,53684,429,9.37,0.008,0.0088,2,987.54,1975.08,74.89,-0.5088
39,Display Ads,55+,191868.47,0.9707,0.9912,2215.0,26797,232,9.52,0.0087,0.0057,1,983.89,983.89,82.66,-0.5558
40,Google Search Ads,18-34,216444.13,1.3176,1.0476,18496.82,14144,591,31.26,0.0418,0.0589,17,915.27,15559.66,1307.69,-0.1588
40,Google Search Ads,35-54,216444.13,1.3176,1.0476,16966.06,16372,575,29.48,0.0351,0.0277,4,1098.79,4395.16,1036.28,-0.7409
40,Google Search Ads,55+,216444.13,1.3176,1.0476,11709.53,7931,346,33.83,0.0436,0.0384,3,1065.27,3195.81,1476.31,-0.7271
40,Instagram Ads,18-34,216444.13,1.3176,1.0953,47261.13,38491,2495,18.94,0.0648,0.0272,28,933.03,26124.95,1227.82,-0.4472
40,Instagram Ads,35-54,216444.13,1.3176,1.0953,14869.1,11899,738,20.12,0.0621,0.023,11,909.27,10001.98,1249.54,-0.3273
